Drug,Medium,Donor,run,Day,class,relative_abundance,relative_abundance_log10
dipyridil,MGAM,MB001,run1,day 4,c__Solibacteres,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Sphingobacteriia,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Spirochaetia,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Spirulinales[class],0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Synechococcales[class],0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Synergistia,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Thermobaculum[class],0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Thermodesulfobacteria,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Thermoleophilia,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Thermomicrobia,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Thermoplasmata,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Thermoprotei,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Thermotogae,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Tissierellia,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__Verrucomicrobiae,0,-6
dipyridil,MGAM,MB001,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
dipyridil,MGAM,MB001,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
dipyridil,MGAM,MB001,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
dipyridil,MGAM,MB001,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
dipyridil,MGAM,MB001,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
dipyridil,MGAM,MB001,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
dipyridil,MGAM,MB001,run1,day 4,c__phototrophic bacterium[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Acidimicrobiia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Acidithiobacillia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Acidobacteriia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Actinobacteria,0.5508913168487637,-0.2589332845761319
dipyridil,MGAM,MB002,run1,day 4,c__Alphaproteobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Aminomonas aminovorus[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Anaerolineae,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Aquificae,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Bacilli,0.11319364577343301,-0.946174115250635
dipyridil,MGAM,MB002,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Bacteroidia,0.013441633122484186,-1.8715156540084381
dipyridil,MGAM,MB002,run1,day 4,c__Balneolia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Betaproteobacteria,3.953421506612996e-4,-3.4019297383491987
dipyridil,MGAM,MB002,run1,day 4,c__Blastocatellia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Caldilineae,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Caldisericia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Calditrichae,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Chitinophagia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Chlamydiia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Chlorobia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Chloroflexia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Chroococcales[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Chroococcidiopsidales[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Chrysiogenetes,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Clostridia,0.006361414606095457,-2.1963780335511234
dipyridil,MGAM,MB002,run1,day 4,c__Coriobacteriia,1.79700977573318e-5,-4.72193043108496
dipyridil,MGAM,MB002,run1,day 4,c__Cytophagia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Deferribacteres,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Dehalococcoidia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Deinococci,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Deltaproteobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Dictyoglomia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Elusimicrobia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Epsilonproteobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Erysipelotrichia,7.18803910293272e-5,-4.1373893058838025
dipyridil,MGAM,MB002,run1,day 4,c__Fibrobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Flavobacteriia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Fusobacteriia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Gammaproteobacteria,0.18493027602070156,-0.7329896337053656
dipyridil,MGAM,MB002,run1,day 4,c__Gemmatimonadetes,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Gloeobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Halobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Holophagae,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Ignavibacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Ktedonobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Lentisphaeria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Methanobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Methanomicrobia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Methylacidiphilae,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Mollicutes,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Negativicutes,0.0019946808510638296,-2.699908909794192
dipyridil,MGAM,MB002,run1,day 4,c__Nitriliruptoria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Nitrospira,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Nostocales[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Opitutae,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Oscillatoriales[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Planctomycetia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Pleurocapsales[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Rubrobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Saprospiria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Solibacteres,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Sphingobacteriia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Spirochaetia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Spirulinales[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Synechococcales[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Synergistia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Thermobaculum[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Thermodesulfobacteria,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Thermoleophilia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Thermomicrobia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Thermoplasmata,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Thermoprotei,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Thermotogae,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Tissierellia,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__Verrucomicrobiae,0,-6
dipyridil,MGAM,MB002,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
dipyridil,MGAM,MB002,run1,day 4,c__phototrophic bacterium[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Acidimicrobiia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Acidithiobacillia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Acidobacteriia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Actinobacteria,0.6164087170090835,-0.21013052373336638
dipyridil,MGAM,MB003,run1,day 4,c__Alphaproteobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Aminomonas aminovorus[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Anaerolineae,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Aquificae,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Bacilli,0.3181162527776695,-0.49741277671799433
dipyridil,MGAM,MB003,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Bacteroidia,0.0019882265798604345,-2.701315746398593
dipyridil,MGAM,MB003,run1,day 4,c__Balneolia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Betaproteobacteria,1.169545046976726e-4,-3.9282854686996704
dipyridil,MGAM,MB003,run1,day 4,c__Blastocatellia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Caldilineae,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Caldisericia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Calditrichae,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Chitinophagia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Chlamydiia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Chlorobia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Chloroflexia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Chroococcales[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Chroococcidiopsidales[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Chrysiogenetes,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Clostridia,8.186815328837082e-4,-3.0863548492943087
dipyridil,MGAM,MB003,run1,day 4,c__Coriobacteriia,1.94924174496121e-5,-4.688406805722868
dipyridil,MGAM,MB003,run1,day 4,c__Cytophagia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Deferribacteres,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Dehalococcoidia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Deinococci,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Deltaproteobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Dictyoglomia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Elusimicrobia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Epsilonproteobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Erysipelotrichia,1.94924174496121e-5,-4.688406805722868
dipyridil,MGAM,MB003,run1,day 4,c__Fibrobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Flavobacteriia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Fusobacteriia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Gammaproteobacteria,0.053487193481735605,-1.2717420697842217
dipyridil,MGAM,MB003,run1,day 4,c__Gemmatimonadetes,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Gloeobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Halobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Holophagae,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Ignavibacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Ktedonobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Lentisphaeria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Methanobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Methanomicrobia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Methylacidiphilae,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Mollicutes,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Negativicutes,7.79696697984484e-5,-4.102539677929847
dipyridil,MGAM,MB003,run1,day 4,c__Nitriliruptoria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Nitrospira,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Nostocales[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Opitutae,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Oscillatoriales[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Planctomycetia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Pleurocapsales[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Rubrobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Saprospiria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Solibacteres,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Sphingobacteriia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Spirochaetia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Spirulinales[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Synechococcales[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Synergistia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Thermobaculum[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Thermodesulfobacteria,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Thermoleophilia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Thermomicrobia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Thermoplasmata,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Thermoprotei,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Thermotogae,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Tissierellia,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__Verrucomicrobiae,0,-6
dipyridil,MGAM,MB003,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
dipyridil,MGAM,MB003,run1,day 4,c__phototrophic bacterium[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Acidimicrobiia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Acidithiobacillia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Acidobacteriia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Actinobacteria,0.949158701893375,-0.022660708736256672
dipyridil,MGAM,MB005,run1,day 4,c__Alphaproteobacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Aminomonas aminovorus[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Anaerolineae,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Aquificae,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Bacilli,3.815822945815314e-4,-3.4172751324359183
dipyridil,MGAM,MB005,run1,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Bacteroidia,0.016353526910637062,-1.7863620142459042
dipyridil,MGAM,MB005,run1,day 4,c__Balneolia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Betaproteobacteria,2.1804702547516082e-4,-3.659462639899615
dipyridil,MGAM,MB005,run1,day 4,c__Blastocatellia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Caldilineae,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Caldisericia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Calditrichae,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Chitinophagia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Chlamydiia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Chlorobia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Chloroflexia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Chroococcales[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Chroococcidiopsidales[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Chrysiogenetes,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Clostridia,0.011810880546571211,-1.9276809537004647
dipyridil,MGAM,MB005,run1,day 4,c__Coriobacteriia,3.6341170912526803e-5,-4.427812067938193
dipyridil,MGAM,MB005,run1,day 4,c__Cytophagia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Deferribacteres,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Dehalococcoidia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Deinococci,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Deltaproteobacteria,1.8170585456263402e-5,-4.717364623869872
dipyridil,MGAM,MB005,run1,day 4,c__Dictyoglomia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Elusimicrobia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Epsilonproteobacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Erysipelotrichia,7.268234182505361e-5,-4.132636579533031
dipyridil,MGAM,MB005,run1,day 4,c__Fibrobacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Flavobacteriia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Fusobacteriia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Gammaproteobacteria,0.010593451321001562,-1.9749215301690093
dipyridil,MGAM,MB005,run1,day 4,c__Gemmatimonadetes,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Gloeobacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Halobacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Holophagae,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Ignavibacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Ktedonobacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Lentisphaeria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Methanobacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Methanomicrobia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Methylacidiphilae,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Mollicutes,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Negativicutes,8.721881019006433e-4,-3.058892190638231
dipyridil,MGAM,MB005,run1,day 4,c__Nitriliruptoria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Nitrospira,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Nostocales[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Opitutae,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Oscillatoriales[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Planctomycetia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Pleurocapsales[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Rubrobacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Saprospiria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Solibacteres,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Sphingobacteriia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Spirochaetia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Spirulinales[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Synechococcales[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Synergistia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Thermobaculum[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Thermodesulfobacteria,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Thermoleophilia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Thermomicrobia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Thermoplasmata,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Thermoprotei,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Thermotogae,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Tissierellia,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__Verrucomicrobiae,0,-6
dipyridil,MGAM,MB005,run1,day 4,c__cyanobacterium IHB-347[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__cyanobacterium IHB-410[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__cyanobacterium PCC 7702[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__marine bacterium SIMO-4474[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__marine bacterium SIMO-4476[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__marine bacterium SIMO-4483[class],0,-6
dipyridil,MGAM,MB005,run1,day 4,c__phototrophic bacterium[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Acidimicrobiia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Acidithiobacillia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Acidobacteriia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Actinobacteria,9.137797993745685e-5,-4.034431538859419
dipyridil,MGAM,MB006,run3,day 4,c__Alphaproteobacteria,2.03062177638793e-5,-4.67149363851028
dipyridil,MGAM,MB006,run3,day 4,c__Aminomonas aminovorus[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Anaerolineae,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Aquificae,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Bacilli,1.015310888193965e-4,-3.989144430651583
dipyridil,MGAM,MB006,run3,day 4,c__Bacteroidetes Order II. Incertae sedis[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Bacteroidia,0.23954229785160217,-0.6206159757003664
dipyridil,MGAM,MB006,run3,day 4,c__Balneolia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Betaproteobacteria,3.045932664581895e-5,-4.502250577235135
dipyridil,MGAM,MB006,run3,day 4,c__Blastocatellia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Caldilineae,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Caldisericia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Calditrichae,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Chitinophagia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Chlamydiia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Chlorobia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Chloroflexia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Chroococcales[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Chroococcidiopsidales[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Chrysiogenetes,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Clostridia,0.3573488202087479,-0.4469064320667132
dipyridil,MGAM,MB006,run3,day 4,c__Coriobacteriia,0.1215022539901718,-0.9154120910282022
dipyridil,MGAM,MB006,run3,day 4,c__Cytophagia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Deferribacteres,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Dehalococcoidia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Deinococci,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Deltaproteobacteria,3.045932664581895e-5,-4.502250577235135
dipyridil,MGAM,MB006,run3,day 4,c__Dictyoglomia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Elusimicrobia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Epsilonproteobacteria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Erysipelotrichia,1.015310888193965e-5,-4.9526040579901105
dipyridil,MGAM,MB006,run3,day 4,c__Fibrobacteria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Flavobacteriia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Fusobacteriia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Gammaproteobacteria,0.2763879299841612,-0.5584793554478782
dipyridil,MGAM,MB006,run3,day 4,c__Gemmatimonadetes,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Gloeobacteria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Halobacteria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Holophagae,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Ignavibacteria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Ktedonobacteria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Lentisphaeria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Methanobacteria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Methanomicrobia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Methylacidiphilae,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Mollicutes,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Negativicutes,4.06124355277586e-5,-4.380776864709061
dipyridil,MGAM,MB006,run3,day 4,c__Nitriliruptoria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Nitrospira,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Nostocales[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Opitutae,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Oscillatoriales[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Planctomycetia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Pleurocapsales[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Rubrobacteria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Saprospiria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Solibacteres,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Sphingobacteriia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Spirochaetia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Spirulinales[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Synechococcales[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Synergistia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Thermobaculum[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Thermodesulfobacteria,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Thermoleophilia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Thermomicrobia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Thermoplasmata,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Thermoprotei,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Thermotogae,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Tissierellia,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__Verrucomicrobiae,0,-6
dipyridil,MGAM,MB006,run3,day 4,c__cyanobacterium IHB-347[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__cyanobacterium IHB-410[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__cyanobacterium PCC 7702[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__marine bacterium SIMO-4474[class],0,-6
dipyridil,MGAM,MB006,run3,day 4,c__marine bacterium SIMO-4476[class],0,-6
